id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,segment,clv
2495,User2495,41.0,Female,Tablet,Bottom,,Evening,0,Mid-Old,1673
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Unknown,1,Mid-Young,4517
5420,User5420,39.0,Male,Mobile,Bottom,Education,Morning,1,Mid-Young,4459
847,User847,23.0,Male,Mobile,Top,,Afternoon,0,Young,7679
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,Old,1013
4524,User4524,23.0,Male,Tablet,Top,,Night,0,Young,4071
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1,Old,7098
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,Mid-Old,772
6811,User6811,24.0,Male,Mobile,Bottom,Education,Unknown,1,Young,7282
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1,Mid-Old,3853
5989,User5989,28.0,Non-Binary,Tablet,,,Afternoon,0,Young,7397
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,Mid-Old,6988
5198,User5198,47.0,Male,Desktop,Bottom,Education,Night,1,Mid-Old,7410
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,Mid-Young,8015
1910,User1910,63.0,Male,Desktop,Side,Social Media,Unknown,1,Old,838
7626,User7626,30.0,Non-Binary,Mobile,Side,Social Media,Night,0,Mid-Young,590
7688,User7688,57.0,Male,Mobile,,News,Evening,1,Old,9578
5796,User5796,46.0,Non-Binary,Mobile,Bottom,News,Afternoon,1,Mid-Old,1277
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,Mid-Young,3380
6143,User6143,29.0,Non-Binary,Mobile,Bottom,,Afternoon,1,Young,2108
1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1,Young,5495
1729,User1729,26.0,Female,Mobile,,,Afternoon,1,Young,8751
2156,User2156,46.0,Female,Tablet,Side,,Afternoon,1,Mid-Old,3553
2747,User2747,29.0,Male,Desktop,Bottom,,Night,0,Young,5885
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,2749
6831,User6831,64.0,Female,Mobile,Top,,Afternoon,0,Old,8284
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,Mid-Old,6251
2803,User2803,56.0,Female,Tablet,Side,Social Media,Night,0,Old,5449
724,User724,64.0,Non-Binary,Desktop,,Shopping,Morning,0,Old,5425
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1,Mid-Young,8797
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,Mid-Young,3769
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Afternoon,1,Old,2047
5844,User5844,43.0,Male,Desktop,,,Evening,0,Mid-Old,2589
8726,User8726,62.0,Female,Desktop,Side,,Morning,1,Old,7576
9769,User9769,28.0,Non-Binary,Mobile,Bottom,,Afternoon,0,Young,7543
4230,User4230,35.0,Female,Tablet,,,Evening,1,Mid-Young,634
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,Young,5635
8097,User8097,30.0,Non-Binary,Tablet,Side,,Evening,1,Mid-Young,9088
6989,User6989,28.0,Male,Mobile,Bottom,Shopping,Unknown,1,Young,4775
673,User673,33.0,Female,Mobile,Side,,Morning,0,Mid-Young,6863
5796,User5796,46.0,Non-Binary,Mobile,Bottom,,Afternoon,1,Mid-Old,3687
4015,User4015,44.0,Male,Tablet,Side,,Evening,1,Mid-Old,4121
3236,User3236,56.0,Female,Mobile,Bottom,Education,Morning,1,Old,8755
1997,User1997,63.0,Non-Binary,Tablet,Side,Education,Evening,0,Old,9125
1253,User1253,36.0,Female,Desktop,,,Morning,1,Mid-Young,6901
7129,User7129,56.0,Male,Tablet,,,Night,0,Old,5304
966,User966,54.0,Male,Desktop,,,Unknown,1,Old,2676
9597,User9597,32.0,Female,Mobile,Side,,Afternoon,0,Mid-Young,5781
400,User400,52.0,Non-Binary,Tablet,Side,,Evening,1,Mid-Old,6265
3209,User3209,63.0,Male,Mobile,Side,,Night,0,Old,9779
6167,User6167,20.0,Male,Mobile,,Shopping,Unknown,1,Young,6133
639,User639,53.0,Male,Tablet,Top,,Unknown,0,Old,1475
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,Mid-Young,1586
5619,User5619,21.0,Non-Binary,Tablet,Bottom,Education,Unknown,0,Young,876
1585,User1585,24.0,Non-Binary,Mobile,,,Night,0,Young,1710
8361,User8361,41.0,Female,Mobile,,News,Afternoon,1,Mid-Old,9491
4446,User4446,45.0,Male,Tablet,Bottom,Social Media,Night,0,Mid-Old,8302
389,User389,31.0,Non-Binary,Tablet,Top,Social Media,Afternoon,1,Mid-Young,1277
9947,User9947,57.0,Female,Mobile,Top,Social Media,Unknown,0,Old,9469
5110,User5110,44.0,Female,Tablet,Top,Shopping,Morning,1,Mid-Old,6198
7311,User7311,18.0,Female,Desktop,Bottom,News,Night,0,Young,7713
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,Young,9525
697,User697,42.0,Non-Binary,Mobile,,Shopping,Afternoon,0,Mid-Old,4734
2602,User2602,61.0,Female,Desktop,Side,Shopping,Afternoon,1,Old,7796
9234,User9234,20.0,Male,Desktop,,,Unknown,1,Young,5696
7806,User7806,60.0,Non-Binary,Tablet,Bottom,,Unknown,0,Old,6984
392,User392,26.0,Male,Mobile,Top,Entertainment,Evening,0,Young,4586
1951,User1951,42.0,Non-Binary,Tablet,Top,Education,Unknown,0,Mid-Old,2291
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,Old,4457
3124,User3124,49.0,Female,Desktop,Side,News,Evening,0,Mid-Old,4315
7422,User7422,20.0,Female,Desktop,Top,,Evening,1,Young,6648
1214,User1214,26.0,Female,Mobile,,News,Evening,1,Young,9806
7458,User7458,59.0,Male,Desktop,,Social Media,Night,0,Old,1907
9274,User9274,35.0,Male,Mobile,,,Night,0,Mid-Young,6268
388,User388,52.0,Female,Tablet,Side,,Morning,0,Mid-Old,2778
2239,User2239,25.0,Female,Tablet,,Education,Morning,1,Young,9189
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,Mid-Old,1028
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1,Old,9415
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,Mid-Young,6875
8511,User8511,29.0,Female,Desktop,Side,News,Evening,0,Young,6550
2716,User2716,26.0,Female,Desktop,Bottom,,Unknown,0,Young,2251
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,Mid-Young,5101
7171,User7171,45.0,Male,Desktop,,Entertainment,Night,0,Mid-Old,1992
8656,User8656,32.0,Female,Mobile,Bottom,Entertainment,Morning,0,Mid-Young,1916
2320,User2320,53.0,Male,Desktop,Top,Social Media,Morning,0,Old,5219
6886,User6886,43.0,Male,Mobile,,,Unknown,1,Mid-Old,8508
1704,User1704,61.0,Female,Tablet,,Shopping,Evening,1,Old,6787
3536,User3536,51.0,Non-Binary,Tablet,Top,,Evening,0,Mid-Old,3447
375,User375,26.0,Non-Binary,Mobile,Top,,Evening,1,Young,3464
5082,User5082,44.0,Female,Mobile,Top,Shopping,Unknown,1,Mid-Old,6344
8350,User8350,25.0,Female,Mobile,,,Morning,0,Young,7423
1412,User1412,53.0,Male,Desktop,Side,Education,Afternoon,0,Old,2768
5457,User5457,39.0,Non-Binary,Desktop,Top,,Morning,0,Mid-Young,5202
8861,User8861,55.0,Male,Mobile,Top,Social Media,Morning,0,Old,772
1863,User1863,29.0,Female,Tablet,Top,,Unknown,0,Young,7636
9866,User9866,54.0,Non-Binary,Tablet,Side,News,Unknown,0,Old,3380
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,Young,5581
2021,User2021,41.0,Male,Mobile,Bottom,,Night,1,Mid-Old,2752
7688,User7688,57.0,Male,Mobile,Top,,Evening,1,Old,6009
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,Young,1189
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,Mid-Young,1779
3097,User3097,59.0,Male,Desktop,Top,,Evening,0,Old,3818
8807,User8807,22.0,Male,Mobile,Side,Education,Evening,0,Young,6881
3641,User3641,33.0,Female,Tablet,,,Night,1,Mid-Young,4742
5815,User5815,64.0,Female,Mobile,Side,,Unknown,0,Old,7081
5066,User5066,46.0,Non-Binary,Mobile,Side,,Unknown,1,Mid-Old,1902
1478,User1478,19.0,Male,Mobile,Side,,Evening,0,Young,840
9550,User9550,58.0,Non-Binary,Desktop,Top,Education,Afternoon,1,Old,4030
6467,User6467,30.0,Non-Binary,Desktop,Side,,Morning,1,Mid-Young,6071
440,User440,58.0,Non-Binary,Desktop,Side,Shopping,Afternoon,0,Old,9485
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,9135
3944,User3944,25.0,Female,Desktop,Side,,Morning,0,Young,764
8937,User8937,57.0,Male,Tablet,Side,,Unknown,1,Old,5781
2952,User2952,37.0,Male,Mobile,Top,,Afternoon,0,Mid-Young,1922
6573,User6573,55.0,Non-Binary,Desktop,,,Evening,1,Old,9938
2812,User2812,25.0,Male,Tablet,Side,Shopping,Morning,0,Young,763
2602,User2602,61.0,Female,Desktop,Side,Shopping,Afternoon,1,Old,8643
6248,User6248,48.0,Female,Mobile,Top,,Evening,1,Mid-Old,7284
7865,User7865,64.0,Male,Tablet,Bottom,News,Unknown,0,Old,5858
6989,User6989,28.0,Male,Mobile,Bottom,Shopping,Afternoon,1,Young,2779
9524,User9524,23.0,Female,Mobile,Top,,Morning,0,Young,9186
3843,User3843,42.0,Female,Mobile,Top,Shopping,Unknown,0,Mid-Old,8131
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,Mid-Old,5578
8336,User8336,51.0,Non-Binary,Mobile,,News,Night,0,Mid-Old,6659
7267,User7267,20.0,Male,Desktop,Bottom,Shopping,Night,0,Young,4622
3335,User3335,24.0,Male,Mobile,Top,Entertainment,Night,1,Young,4069
6075,User6075,32.0,Non-Binary,Desktop,Side,Social Media,Night,1,Mid-Young,6953
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,Mid-Old,8266
4620,User4620,43.0,Non-Binary,Mobile,Side,Entertainment,Night,1,Mid-Old,8001
7790,User7790,43.0,Non-Binary,Mobile,Top,Social Media,Morning,0,Mid-Old,6597
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Unknown,1,Mid-Young,4111
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Unknown,1,Mid-Old,8141
7973,User7973,28.0,Female,Mobile,Bottom,,Unknown,1,Young,6591
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1,Young,2456
5912,User5912,41.0,Non-Binary,Mobile,Side,Education,Night,1,Mid-Old,8988
355,User355,33.0,Non-Binary,Desktop,,Social Media,Night,0,Mid-Young,8078
9638,User9638,64.0,Non-Binary,Desktop,Top,Entertainment,Morning,0,Old,3275
373,User373,34.0,Female,Mobile,Top,,Evening,1,Mid-Young,4512
4707,User4707,21.0,Non-Binary,Desktop,,,Evening,1,Young,6911
1420,User1420,62.0,Non-Binary,Desktop,Bottom,,Morning,1,Old,9961
4361,User4361,29.0,Male,Tablet,,Education,Afternoon,1,Young,9817
1122,User1122,49.0,Non-Binary,Tablet,,,Morning,1,Mid-Old,5784
9871,User9871,41.0,Male,Desktop,Bottom,,Unknown,0,Mid-Old,9268
7808,User7808,26.0,Female,Desktop,Top,,Night,1,Young,9366
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,Mid-Old,5796
2876,User2876,23.0,Non-Binary,Tablet,,,Morning,1,Young,6538
3056,User3056,44.0,Male,Tablet,Top,Social Media,Morning,0,Mid-Old,4437
